
13-02-2018 09:50:19:343 - D: 	Executing bot with following commands python.exe "bot.py" B "C:\Users\Dafi Faraz\Documents\GitHub\tubes1Stima\Game Engine\Replays\2018-02-13 09-49-52-443\Phase 2 - Round 69\B"
13-02-2018 09:50:19:343 - I: 	Executing process python.exe "bot.py" B "C:\Users\Dafi Faraz\Documents\GitHub\tubes1Stima\Game Engine\Replays\2018-02-13 09-49-52-443\Phase 2 - Round 69\B"
13-02-2018 09:50:19:346 - I: 	Bot has 4000ms to run before it will be forcefully killed
13-02-2018 09:50:19:419 - I: 	Output from bot: data file 3 6 target
13-02-2018 09:50:19:419 - I: 	Output from bot: missed
13-02-2018 09:50:19:419 - I: 	Output from bot: isi stack
13-02-2018 09:50:19:419 - I: 	Output from bot: 4 7
13-02-2018 09:50:19:419 - I: 	Output from bot: 5 8
13-02-2018 09:50:19:419 - I: 	Output from bot: 6 9
13-02-2018 09:50:19:419 - I: 	Output from bot: 7 8
13-02-2018 09:50:19:419 - I: 	Output from bot: 8 7
13-02-2018 09:50:19:419 - I: 	Output from bot: 9 8
13-02-2018 09:50:19:419 - I: 	Output from bot: 0 0
13-02-2018 09:50:19:419 - I: 	Output from bot: 0 4
13-02-2018 09:50:19:419 - I: 	Output from bot: 1 5
13-02-2018 09:50:19:419 - I: 	Output from bot: 2 6
13-02-2018 09:50:19:419 - I: 	Output from bot: current mode : target
13-02-2018 09:50:19:429 - E: 	Output from bot: 
13-02-2018 09:50:19:429 - I: 	Output from bot: 
13-02-2018 09:50:19:431 - I: 	Your bots total execution time was 00:00:00.0877148
