
13-02-2018 09:50:19:033 - D: 	Executing bot with following commands python.exe "bot.py" B "C:\Users\Dafi Faraz\Documents\GitHub\tubes1Stima\Game Engine\Replays\2018-02-13 09-49-52-443\Phase 2 - Round 68\B"
13-02-2018 09:50:19:033 - I: 	Executing process python.exe "bot.py" B "C:\Users\Dafi Faraz\Documents\GitHub\tubes1Stima\Game Engine\Replays\2018-02-13 09-49-52-443\Phase 2 - Round 68\B"
13-02-2018 09:50:19:036 - I: 	Bot has 4000ms to run before it will be forcefully killed
13-02-2018 09:50:19:110 - I: 	Output from bot: data file 2 5 target
13-02-2018 09:50:19:110 - I: 	Output from bot: missed
13-02-2018 09:50:19:110 - I: 	Output from bot: isi stack
13-02-2018 09:50:19:110 - I: 	Output from bot: 3 6
13-02-2018 09:50:19:110 - I: 	Output from bot: 4 7
13-02-2018 09:50:19:110 - I: 	Output from bot: 5 8
13-02-2018 09:50:19:110 - I: 	Output from bot: 6 9
13-02-2018 09:50:19:110 - I: 	Output from bot: 7 8
13-02-2018 09:50:19:110 - I: 	Output from bot: 8 7
13-02-2018 09:50:19:110 - I: 	Output from bot: 9 8
13-02-2018 09:50:19:110 - I: 	Output from bot: 0 0
13-02-2018 09:50:19:110 - I: 	Output from bot: 0 4
13-02-2018 09:50:19:110 - I: 	Output from bot: 1 5
13-02-2018 09:50:19:110 - I: 	Output from bot: current mode : target
13-02-2018 09:50:19:118 - E: 	Output from bot: 
13-02-2018 09:50:19:118 - I: 	Output from bot: 
13-02-2018 09:50:19:120 - I: 	Your bots total execution time was 00:00:00.0861329
